From Node ID,To Node ID,Weight
4864,17690,1
4864,17599,1
4865,18786,1
4865,18690,1
4865,16602,1
4865,15926,1
4865,16845,1
4865,16848,1
4866,17701,-1
4866,18137,1
4866,18102,1
4866,16297,1
4866,16338,1
4867,17838,1
4867,17319,-1
4867,15809,-1
4867,16619,0
4867,15779,1
4868,17117,1
4868,16372,1
4868,16183,1
4868,15806,1
4868,16374,1
4868,16289,1
4869,16739,1
4869,17086,1
4869,17430,1
4869,15709,1
4869,15877,1
4870,17676,1
4870,16307,0
4870,17878,0
4870,17776,1
4870,17512,1
4870,17681,1
4870,17618,1
4870,17044,1
4871,17190,1
4871,17520,1
4871,17546,1
4871,18898,1
4871,18557,1
4872,17943,0
4872,15565,1
4872,16183,1
4872,16140,1
4872,16306,1
4873,16751,1
4873,17068,1
4873,17038,1
4873,15878,1
4873,16903,1
4873,16750,1
4874,17921,1
4874,17950,1
4874,15646,1
4874,17873,1
4874,18121,1
4875,18026,1
4875,18075,1
4875,17823,0
4875,17594,1
4875,18336,1
4875,18138,1
4875,18372,1
4875,17939,0
4875,18152,1
4875,17808,1
4875,18110,0
4875,18373,1
4875,17916,1
4875,17805,1
4875,18002,1
4875,18104,0
4875,18266,1
4875,18365,1
4875,17972,1
4875,18322,1
4875,17950,1
4875,18188,1
4875,17865,1
4875,18306,-1
4875,18197,1
4875,17833,1
4875,18081,1
4875,18267,1
4875,18106,1
4875,18277,1
4875,17946,1
4875,18187,0
4876,16080,1
4876,17558,1
4876,17702,1
4876,17233,1
4876,17825,0
4876,17583,1
4877,17783,1
4877,18213,1
4877,17543,1
4877,17913,1
4877,18165,1
4878,15716,-1
4878,17962,1
4878,17972,-1
4878,16617,0
4878,17122,1
4879,17229,1
4879,16890,1
4879,17663,1
4879,17339,1
4879,18216,1
4879,18229,1
4879,17630,1
4879,17805,1
4880,15944,1
4880,15590,1
4880,15945,1
4880,16132,-1
4880,17212,-1
4881,17940,1
4881,17490,1
4881,17503,1
4881,17826,1
4881,17546,1
4881,15780,1
4881,15669,1
4882,16324,1
4882,18830,1
4882,15789,1
4882,16312,1
4882,16328,1
4882,15956,1
4883,18988,1
4883,16618,1
4883,18663,-1
4883,18696,1
4883,18709,1
4883,15795,0
4883,16576,1
4883,18714,1
4884,17764,-1
4884,17953,-1
4884,17317,1
4884,17850,-1
4884,17636,1
4884,17752,-1
4884,17805,-1
4885,19090,1
4885,19069,1
4885,18573,1
4885,19078,1
4885,19081,1
4885,19089,1
4886,17855,1
4886,15589,1
4886,15590,1
4886,17548,1
4886,17897,1
4887,18786,1
4887,19013,1
4887,18471,1
4887,18893,1
4887,18978,1
4888,18216,1
4888,15972,1
4888,17680,1
4888,18646,1
4888,16892,1
4888,18658,1
4889,18602,-1
4889,18890,1
4889,15911,1
4889,17220,1
4889,16552,1
4889,16553,1
4889,16297,1
4889,17874,-1
4889,17859,1
4889,18703,1
4889,18600,1
4889,18237,1
4889,18590,1
4889,16108,1
4889,18954,0
4890,17752,1
4890,17787,1
4890,17704,1
4890,17310,1
4890,17460,1
4891,16658,1
4891,15924,1
4891,16320,1
4891,16647,1
4891,16289,1
4891,15937,1
4891,16693,1
4891,16682,1
4892,17264,1
4892,16055,0
4892,16029,0
4892,15631,1
4892,17359,1
4893,16826,1
4893,16941,0
4893,16388,1
4893,17078,1
4893,18435,1
4893,17080,1
4893,15860,1
4894,16737,0
4894,17545,0
4894,17533,0
4894,15709,1
4894,17506,1
4894,17247,-1
4894,17403,1
4894,17535,0
4895,17826,1
4895,16599,1
4895,15737,1
4895,17146,1
4895,17671,1
4895,17750,1
4895,17613,0
4895,16598,1
4895,17455,1
4895,16951,1
4895,17516,1
4896,18115,-1
4896,17958,-1
4896,17283,-1
4896,17194,1
4896,17403,0
4896,17065,0
4897,17690,1
4897,16619,1
4897,16632,0
4897,16441,1
4897,15678,1
4897,17151,1
4897,17228,1
4897,15779,1
4897,17153,0
4897,15900,1
4897,16534,1
4897,17198,1
4897,16434,1
4897,15999,1
4897,15799,0
4897,15924,1
4898,16176,1
4898,15785,1
4898,16138,1
4898,16149,0
4898,15922,1
4898,15716,1
4898,16564,1
4899,17811,0
4899,17086,1
4899,17763,1
4899,17774,1
4899,17857,1
4900,16293,0
4900,17052,0
4900,17192,1
4900,15709,1
4900,16424,0
4900,18355,0
4900,17198,1
4900,17575,-1
4900,15568,0
4900,16034,0
4900,16459,1
4900,15972,1
4900,18540,1
4900,15704,1
4900,17590,0
4900,16119,1
4900,16584,0
4900,17120,0
4900,17543,1
4900,15671,1
4900,17923,1
4900,18387,0
4900,18524,0
4900,16550,0
4900,18426,1
4900,18440,0
4900,18098,0
4900,18167,0
4900,18416,0
4900,16762,1
4900,17635,1
4900,17696,0
4900,18410,1
4900,15999,1
4900,18660,0
4900,17645,1
4900,17953,0
4900,18678,1
4900,15719,1
4900,18314,1
4900,16535,-1
4900,18676,1
4900,17884,1
4900,18079,0
4900,15574,1
4900,17951,0
4900,16705,1
4900,17266,0
4900,16625,1
4900,16406,0
4900,18249,0
4900,18281,0
4900,18168,0
4900,18609,1
4900,15716,1
4900,18309,1
4900,18538,0
4900,16237,0
4900,16527,1
4900,15706,1
4900,18198,0
4900,18730,1
4900,18385,0
4900,18341,0
4900,18444,0
4900,17245,0
4900,18318,1
4901,16183,1
4901,16463,1
4901,16123,1
4901,18529,1
4901,15886,1
4901,17605,-1
4901,17130,1
4901,17702,1
4901,15612,1
4901,16496,1
4901,17448,1
4901,16486,1
4901,17775,1
4901,17530,0
4901,17910,1
4901,16131,1
4901,15900,1
4901,17593,-1
4901,16793,1
4901,17024,1
4901,17666,-1
4901,18242,1
4901,17597,1
4901,16062,1
4901,17701,-1
4901,17788,-1
4901,17244,-1
4901,15649,1
4901,15648,1
4901,16080,1
4901,17151,1
4901,18246,-1
4901,16434,1
4901,15618,1
4901,17521,-1
4901,17428,-1
4902,17676,1
4902,15893,1
4902,16880,1
4902,17878,0
4902,16736,1
4902,17506,1
4902,16184,1
4902,17832,0
4902,17919,1
4902,16897,1
4902,17360,0
4902,15582,1
4902,17118,1
4902,17586,0
4902,17796,-1
4902,16739,1
4902,16749,1
4902,17245,1
4902,17105,1
4902,15709,1
4902,17811,0
4902,16898,1
4902,15705,1
4902,16091,-1
4902,16738,0
4902,16731,1
4902,16237,1
4902,17536,1
4902,17326,1
4902,17686,1
4902,17213,1
4902,17655,-1
4902,16248,0
4902,15877,1
4902,16687,1
4902,17890,1
4902,17182,1
4902,16733,-1
4902,16877,1
4902,17464,-1
4902,17095,0
4902,16732,1
4902,17377,0
4902,16307,0
4902,17068,1
4902,17379,0
4902,15896,1
4902,17189,0
4902,17263,-1
4902,17898,1
4902,16750,1
4902,15899,1
4902,16876,1
4902,16084,1
4903,17950,1
4903,17972,1
4903,18165,1
4903,18098,1
4903,18216,1
4903,17134,1
4903,18138,1
4903,18152,0
4903,16479,1
4903,17021,1
4903,17762,-1
4903,15568,1
4903,17805,1
4903,17565,1
4904,19100,-1
4904,19038,1
4904,19079,-1
4904,17884,1
4904,19039,1
4905,17490,1
4905,17339,1
4905,17230,1
4905,17514,1
4905,17459,1
4906,16661,0
4906,17208,1
4906,17254,-1
4906,17141,1
4906,15881,-1
4906,17163,1
4906,17343,-1
4907,17242,1
4907,18936,1
4907,16731,1
4907,18167,-1
4907,17247,0
4908,18776,1
4908,17085,1
4908,18869,1
4908,18555,1
4908,18103,1
4908,18785,1
4909,18810,1
4909,15956,1
4909,18966,1
4909,18812,1
4909,18752,1
4910,17506,1
4910,17213,1
4910,15709,1
4910,15586,1
4910,15878,1
4910,15877,1
4910,17430,1
4911,15912,0
4911,16384,1
4911,16355,-1
4911,16337,1
4911,15719,1
4912,16497,1
4912,17449,-1
4912,17420,1
4912,17483,1
4912,16238,1
4912,17388,1
4912,17197,1
4913,16875,1
4913,16411,-1
4913,16213,-1
4913,16369,1
4913,16215,1
4914,16488,1
4914,17324,1
4914,15895,1
4914,16866,1
4914,16300,1
4914,16838,1
4914,17318,1
4914,16381,1
4914,16117,1
4914,18117,1
4914,16846,1
4914,16359,1
4914,16784,1
4914,16809,1
4914,16868,1
4914,15604,1
4914,16953,1
4915,17765,0
4915,17774,0
4915,17718,-1
4915,17665,-1
4915,17805,1
4915,17676,1
4915,17811,-1
4916,17939,1
4916,16133,1
4916,18266,1
4916,18374,1
4916,18069,1
4916,17833,1
4916,18026,1
4916,17583,1
4916,16893,0
4916,17786,0
4916,17838,1
4916,18175,1
4916,17690,1
4916,17937,1
4917,17243,-1
4917,16793,1
4917,17228,1
4917,16547,1
4917,16549,1
4917,17449,1
4917,17068,1
4917,17436,1
4917,16763,1
4917,17203,1
4917,16731,1
4917,17428,1
4917,16138,1
4917,17296,1
4917,16534,1
4917,17317,1
4917,17617,1
4917,15908,1
4917,17230,0
4917,17429,1
4917,17212,1
4917,15658,1
4917,15709,1
4917,16084,1
4917,17421,1
4917,16761,1
4917,17825,0
4917,17242,1
4917,17521,1
4917,17105,1
4918,18240,1
4918,18150,1
4918,15797,0
4918,17158,1
4918,18058,1
4918,17636,1
4918,17752,1
4918,17712,1
4918,15715,-1
4918,15925,1
4918,18422,1
4918,17224,1
4918,18209,1
4918,16244,1
4918,18233,1
4919,18679,1
4919,18844,1
4919,18648,1
4919,18792,1
4919,18555,1
4920,17760,1
4920,16322,1
4920,16883,1
4920,16730,1
4920,15710,1
4920,16242,1
4920,17767,1
4921,18043,1
4921,18000,1
4921,18195,0
4921,17923,1
4921,15578,1
4921,18009,1
4921,18197,1
4921,18183,1
4921,18176,0
4921,18079,1
4922,17239,1
4922,17326,1
4922,17234,1
4922,17247,1
4922,17305,1
4923,17878,1
4923,17972,1
4923,17590,1
4923,17811,1
4923,17533,1
4923,17684,1
4923,15709,1
4923,17213,1
4923,17650,1
4923,17962,1
4923,17317,1
4923,17086,1
4924,18191,1
4924,17685,1
4924,17204,1
4924,18035,1
4924,18177,1
4924,17931,1
4925,16272,0
4925,17520,-1
4925,17561,1
4925,16210,0
4925,16273,-1
4925,16460,1
4925,16766,0
4925,17482,1
4925,16095,1
4925,16361,1
4925,16952,-1
4925,15647,1
4925,17530,-1
4926,16159,1
4926,17414,1
4926,16177,1
4926,16339,1
4926,17782,1
4926,16176,1
4926,17344,1
4926,17287,1
4927,18426,1
4927,18277,1
4927,16917,1
4927,18693,1
4927,18501,1
4927,18762,1
4927,18703,1
4928,16850,1
4928,16337,1
4928,17636,1
4928,18145,1
4928,17984,1
4929,18699,1
4929,18812,1
4929,18739,1
4929,18848,1
4929,18643,1
4929,18810,1
4930,17233,1
4930,16961,1
4930,16576,1
4930,16098,1
4930,17142,1
4931,17125,1
4931,15721,1
4931,16009,1
4931,17485,1
4931,16143,1
4932,17260,1
4932,17275,0
4932,17021,0
4932,16416,1
4932,17066,1
4933,18526,1
4933,18471,1
4933,18786,-1
4933,17549,0
4933,18690,1
4933,18506,1
4933,16647,1
4934,17212,1
4934,17448,1
4934,17366,0
4934,17521,-1
4934,17428,1
4935,16297,1
4935,16015,1
4935,16279,1
4935,17782,1
4935,16283,1
4935,15661,1
4935,18310,1
4936,15635,1
4936,16283,1
4936,16091,1
4936,15676,1
4936,16582,0
4936,16506,1
4936,16503,1
4936,16279,1
4936,18162,1
4936,16194,0
4936,16937,1
4936,16258,0
4936,16569,0
4936,17503,1
4936,15753,1
4936,18169,0
4936,16172,0
4936,15628,1
4936,16563,1
4936,16574,0
4936,15843,1
4936,16247,1
4936,18547,1
4936,16998,1
4936,16562,0
4936,16324,1
4936,16633,1
4936,16133,0
4936,16092,1
4936,17066,1
4936,16567,1
4936,15788,1
4936,15784,1
4936,18713,0
4936,16543,1
4936,16589,0
4936,16361,0
4936,18617,1
4936,18080,1
4936,16169,1
4936,17984,1
4936,15630,1
4936,16206,1
4936,18837,1
4936,15967,1
4936,16312,1
4936,18529,1
4936,17523,0
4936,18556,1
4936,16024,1
4936,15986,0
4936,16570,1
4936,17011,0
4936,17940,0
4936,16096,0
4936,18742,1
4936,16272,0
4936,16509,1
4936,16568,1
4936,16505,1
4936,16337,1
4936,16090,1
4936,18606,1
4936,16328,1
4936,18150,1
4936,16683,1
4936,16241,0
4936,17636,1
4936,16138,1
4936,17632,0
4936,17445,1
4936,16297,0
4936,16571,1
4936,15789,1
4936,16548,1
4936,16969,1
4936,17056,1
4936,16067,-1
4936,15647,1
4936,16071,1
4936,18019,0
4936,16588,1
4936,15787,1
4936,15795,0
4936,16093,0
4936,16056,-1
4936,16970,0
4936,15974,1
4936,16089,1
4936,15785,1
4936,15803,0
4936,16635,1
4936,16546,0
4936,16326,1
4936,18871,1
4936,16540,0
4936,16519,1
4937,17636,1
4937,16090,1
4937,18717,1
4937,15942,1
4937,15934,1
4937,16080,1
4937,17428,1
4937,17866,1
4937,16793,1
4937,16283,1
4937,17631,1
4937,17795,1
4937,16203,1
4937,16338,1
4937,17984,1
4937,16341,1
4937,16654,1
4937,15542,1
4937,15756,1
4937,16312,1
4938,17512,1
4938,17962,1
4938,17949,1
4938,17811,1
4938,17953,1
4939,16604,1
4939,18419,-1
4939,17715,0
4939,16668,1
4939,18322,0
4939,18253,-1
4940,17687,-1
4940,17820,1
4940,17761,1
4940,17972,1
4940,18085,0
4940,18244,1
4940,17764,1
4941,15690,1
4941,15683,1
4941,15692,1
4941,16266,1
4941,15621,1
4941,17119,1
4941,16836,1
4941,16515,1
4941,15687,1
4941,17378,1
4941,17302,1
4942,16955,0
4942,17161,-1
4942,17337,0
4942,17237,-1
4942,16880,1
4942,17128,0
4942,17290,1
4942,17279,1
4942,17380,0
4942,17352,1
4942,15765,1
4942,17243,0
4942,17263,-1
4942,17377,0
4942,16882,1
4942,17351,0
4942,17317,1
4942,17120,1
4942,17189,0
4942,16120,1
4942,17313,1
4942,17088,1
4943,15713,1
4943,15941,1
4943,16575,1
4943,18200,1
4943,15716,0
4943,15712,1
4943,15718,1
4943,15923,1
4943,17229,-1
4943,16819,0
4943,17054,-1
4943,16360,-1
4943,17387,1
4943,16133,0
4943,16961,0
4943,17233,0
4943,15826,1
4943,16818,0
4943,15914,1
4943,16120,-1
4943,15827,1
4943,16576,1
4943,16132,-1
4943,17286,1
4943,15558,-1
4943,17879,1
4943,15943,-1
4943,17142,1
4943,15920,1
4943,15604,1
4943,15610,-1
4944,16120,1
4944,15841,1
4944,16279,1
4944,15806,1
4944,15638,1
4944,16272,-1
4945,17869,1
4945,16500,1
4945,17331,-1
4945,15587,1
4945,17428,1
4945,17701,1
4945,17953,1
4945,17766,1
4945,16288,1
4945,16080,1
4945,17614,0
4945,17702,1
4946,16902,1
4946,16766,1
4946,16361,1
4946,16487,0
4946,16910,1
4946,16337,1
4946,16374,1
4947,17913,-1
4947,17865,0
4947,17939,0
4947,17901,1
4947,18138,-1
4947,17585,1
4947,16490,1
4948,16406,0
4948,16585,1
4948,16060,1
4948,16521,0
4948,17198,1
4948,17120,-1
4948,16459,1
4948,15704,1
4948,17125,0
4948,16550,0
4948,16518,0
4948,15706,0
4948,15887,1
4949,16700,1
4949,16532,1
4949,16943,1
4949,15955,1
4949,16935,1
4949,16129,1
4949,18704,1
4949,18155,1
4949,16958,1
4949,16690,1
4950,17962,1
4950,17878,1
4950,17684,1
4950,17953,1
4950,17590,1
4950,17972,1
4950,17317,1
4950,17923,1
4950,17764,1
4950,17153,1
4951,16456,1
4951,18084,1
4951,17762,1
4951,17690,1
4951,15568,1
4952,16978,1
4952,17728,1
4952,15784,1
4952,15787,1
4952,16173,1
4952,16524,1
4952,15786,0
4952,17940,1
4952,15780,1
4952,17786,1
4952,15789,1
4952,17011,1
4952,16647,1
4952,18301,0
4952,16979,1
4952,18154,1
4952,18170,1
4952,15753,1
4952,15761,1
4952,15788,1
4952,15935,1
4952,15790,1
4952,17503,1
4952,17399,1
4952,17311,1
4952,17127,1
4952,17054,1
4952,16105,1
4952,16037,1
4952,18169,1
4952,15759,1
4952,15785,1
4952,16523,-1
4952,15802,0
4952,15758,1
4952,17056,1
4952,17596,1
4952,15991,1
4952,18141,1
4952,16076,1
4952,17216,1
4952,15970,1
4952,15795,1
4952,16579,0
4952,17659,1
4952,16561,1
4953,17645,1
4953,17936,1
4953,17764,1
4953,17479,1
4953,17769,1
4953,17625,1
4954,18776,0
4954,18921,1
4954,18812,1
4954,18902,0
4954,18669,1
4954,18857,-1
4954,18834,1
4955,18192,1
4955,18078,1
4955,18151,1
4955,18416,0
4955,17962,1
4955,18410,1
4955,17972,0
4955,17912,1
4955,18309,1
4955,18115,-1
4955,18305,1
4955,18394,1
4955,18480,1
4955,18073,1
4955,18388,0
4955,18254,1
4955,18314,1
4955,18318,1
4955,18198,1
4955,18176,1
4955,18121,1
4955,17813,1
4955,18183,1
4955,18358,1
4955,18167,0
4955,18385,1
4955,18105,1
4956,17907,1
4956,18139,1
4956,16755,0
4956,17695,1
4956,16752,1
4956,16753,1
4956,18163,1
4956,18403,0
4957,17665,-1
4957,16762,1
4957,17380,1
4957,17128,1
4957,15586,1
4957,16738,1
4957,17664,-1
4957,17095,1
4957,17086,1
4957,17274,1
4957,17395,1
4957,16916,1
4958,17388,1
4958,16618,1
4958,16940,0
4958,18520,1
4958,17523,0
4958,18045,1
4958,16629,0
4959,17458,-1
4959,18244,1
4959,15832,1
4959,17918,1
4959,17678,1
4959,18041,0
4959,16863,1
4960,17213,1
4960,17363,1
4960,16038,-1
4960,16504,0
4960,15543,1
4961,16500,1
4961,17643,1
4961,17450,1
4961,17143,1
4961,18405,0
4961,18285,0
4961,17202,1
4961,18206,1
4961,17282,1
4961,17331,1
4961,16849,1
4961,17212,1
4961,16850,1
4961,18492,-1
4961,17020,1
4962,17067,1
4962,16279,0
4962,16283,1
4962,18405,0
4962,16297,0
4962,16272,0
4962,16853,1
4962,18550,1
4962,17201,1
4962,16099,1
4962,16854,0
4962,17523,1
4962,18310,1
4963,16534,1
4963,17164,1
4963,17357,1
4963,17704,0
4963,16337,1
4964,17035,1
4964,19038,-1
4964,18524,1
4964,16130,1
4964,17655,-1
4965,16286,1
4965,17795,1
4965,16294,1
4965,17193,1
4965,16281,1
4965,16893,1
4965,17494,1
4965,17631,1
4966,17590,1
4966,16685,1
4966,17776,1
4966,17547,1
4966,16689,1
4966,16734,1
4966,17175,1
4966,16767,1
4967,17533,1
4967,17590,1
4967,15758,1
4967,16979,1
4967,15709,1
4967,16501,1
4967,16384,1
4967,17684,1
4967,16210,1
4967,16192,1
4968,15569,1
4968,16660,0
4968,17526,1
4968,15799,1
4968,17490,1
4968,17583,1
4968,17127,1
4968,17275,1
4968,16501,1
4969,17212,1
4969,15679,1
4969,16286,1
4969,16607,1
4969,17597,1
4969,17701,1
4969,17521,1
4969,16281,1
4969,17155,1
4969,17151,1
4969,16627,1
4969,17530,-1
4969,16133,1
4969,17046,1
4969,16553,1
4969,16131,0
4969,15803,1
4969,16793,1
4969,16288,0
4969,17795,1
4969,17264,1
4969,16434,1
4969,16495,1
4969,16080,1
4969,17193,1
4969,15900,1
4969,17494,1
4969,16967,1
4969,16632,1
4969,17560,1
4969,17809,1
4969,16095,0
4969,17428,1
4969,17631,1
4969,17229,1
4969,16140,1
4969,16294,1
4969,17228,1
4969,16062,1
4969,17449,1
4969,16534,1
4969,16893,1
4969,16183,1
4969,16721,1
4970,18165,1
4970,17851,1
4970,18075,1
4970,18733,1
4970,17546,0
4970,16920,1
4970,17045,1
4970,17021,1
4970,18220,1
4970,18216,1
4970,16853,1
4971,18082,-1
4971,17913,-1
4971,17805,-1
4971,16338,1
4971,17590,-1
4972,16319,1
4972,17142,1
4972,16961,1
4972,16575,1
4972,16576,1
4972,17233,1
4973,16629,1
4973,16272,1
4973,15616,1
4973,16864,1
4973,17212,0
4973,16504,1
4973,17636,1
4973,17201,-1
4974,18776,1
4974,18454,1
4974,18790,1
4974,18836,1
4974,18802,1
4975,16150,-1
4975,17201,1
4975,15968,0
4975,17233,1
4975,17129,1
4975,15813,1
4975,16553,1
4975,17292,1
4975,17984,0
4975,15785,1
4975,15815,1
4975,16894,1
4975,16542,1
4975,16667,1
4975,17748,1
4975,15788,1
4975,15973,0
4975,17067,1
4975,15811,1
4975,17636,-1
4975,17606,1
4976,16473,-1
4976,17151,1
4976,17693,-1
4976,16080,1
4976,16398,1
4976,16225,1
4977,16061,1
4977,16888,1
4977,17274,0
4977,16762,1
4977,16921,0
4978,16880,1
4978,17921,1
4978,17439,1
4978,15565,1
4978,17962,1
4978,16409,1
4978,17684,1
4978,18905,1
4978,18624,1
4978,17105,1
4978,18755,1
4978,16101,1
4978,16736,1
4979,17357,1
4979,18230,1
4979,18085,1
4979,17752,1
4979,17617,-1
4980,17158,1
4980,17688,1
4980,16662,1
4980,17781,1
4980,18108,1
4980,17907,-1
4981,15788,1
4981,16961,1
4981,15956,1
4981,15999,1
4981,16384,1
4982,17292,1
4982,17050,1
4982,16485,1
4982,18366,1
4982,15967,0
4982,17333,1
4982,16489,1
4983,16917,-1
4983,17823,1
4983,17713,-1
4983,18365,1
4983,17939,0
4984,18364,0
4984,18091,0
4984,17466,1
4984,17486,0
4984,16446,0
4985,18784,1
4985,16610,1
4985,18730,1
4985,15576,1
4985,18081,1
4986,18304,1
4986,15597,1
4986,19057,0
4986,17449,1
4986,18978,0
4986,16432,1
4986,16484,1
4986,18983,1
4986,16134,0
4986,15598,1
4986,19058,1
4986,18639,0
4986,18239,1
4986,17612,1
4986,18894,1
4986,16461,1
4986,18989,1
4986,16793,1
4986,19027,1
4986,15593,1
4986,19003,1
4986,18383,1
4986,15596,1
4986,18821,1
4986,18108,1
4986,16417,1
4986,18988,1
4986,18163,1
4986,15599,1
4986,19096,0
4986,18932,1
4986,18386,1
4986,17310,1
4986,15600,1
4986,18427,1
4987,16675,1
4987,17687,0
4987,17098,1
4987,17482,1
4987,16087,1
4988,18078,1
4988,17805,1
4988,18248,1
4988,17913,1
4988,18138,1
4988,18002,1
4988,18194,0
4988,17953,1
4988,18152,1
4989,17920,1
4989,17815,1
4989,17826,1
4989,18632,1
4989,17937,1
4989,19020,1
4989,17713,1
4989,17805,1
4990,17493,1
4990,17085,1
4990,16456,1
4990,16703,1
4990,18817,-1
4991,16176,1
4991,15756,1
4991,16189,1
4991,16617,1
4991,16510,1
4991,16401,1
4991,16191,1
4991,15938,1
4991,16402,1
4991,16909,1
4991,16193,1
4991,16636,1
4991,16200,1
4991,15812,1
4991,16188,1
4991,16203,1
4991,16113,1
4991,16052,1
4991,16071,1
4991,16404,1
4991,15971,1
4991,16630,1
4991,16508,1
4991,16190,1
4991,16125,1
4991,16177,1
4991,15956,1
4991,17287,1
4991,17551,1
4991,16195,1
4991,16159,1
4991,17797,1
4991,16414,1
4991,17045,1
4991,15913,1
4991,17851,1
4991,16464,1
4991,16339,1
4991,17018,1
4991,15813,1
4991,16564,1
4991,16358,1
4991,16333,1
4991,16366,1
4991,17344,1
4991,16249,1
4991,15934,1
4991,17482,1
4991,15912,1
4991,16671,1
4991,16365,1
4991,15915,1
4991,16681,1
4991,15914,1
4991,15640,1
4991,16674,1
4991,16247,1
4991,16207,1
4991,16666,1
4991,15990,1
4991,16673,1
4991,16672,1
4991,15816,1
4991,16250,1
4991,16211,1
4991,16205,1
4991,16214,1
4991,16465,1
4991,16663,1
4991,15814,1
4991,16316,1
4992,16534,1
4992,16432,0
4992,16499,1
4992,16542,1
4992,16484,1
4993,16435,1
4993,17910,1
4993,17869,1
4993,17983,1
4993,16467,1
4994,18241,1
4994,17553,1
4994,18277,-1
4994,17946,1
4994,17516,1
4995,17088,1
4995,15646,1
4995,16084,1
4995,18905,1
4995,16689,1
4995,18115,-1
4995,17652,1
4995,16731,1
4995,17176,-1
4996,17676,1
4996,17506,1
4996,17128,1
4996,17533,1
4996,17811,-1
4997,15679,1
4997,16229,1
4997,16797,1
4997,17225,1
4997,17328,1
4997,16143,0
4998,17907,0
4998,17617,1
4998,17701,-1
4998,15895,1
4998,17992,1
4998,16632,1
4998,17687,0
4998,17228,1
4998,17533,-1
4998,16415,1
4998,17074,1
4998,17820,-1
4998,16435,1
4998,16080,1
4999,17314,1
4999,17148,1
4999,16427,1
4999,16497,1
4999,16387,1
4999,17135,0
4999,16830,1
5000,18199,1
5000,18213,1
5000,15914,1
5000,18121,1
5000,18165,1
5000,18339,1
5001,17236,1
5001,16404,1
5001,16416,1
5001,17761,1
5001,17327,1
5001,15940,1
5001,16672,1
5001,17103,1
5001,15784,1
5001,15787,1
5001,17748,1
5001,17090,1
5001,16293,1
5001,17277,1
5001,17254,1
5001,17384,1
5001,16097,1
5001,17293,1
5001,16656,1
5001,16200,1
5002,18686,1
5002,18409,1
5002,18786,-1
5002,18898,-1
5002,18846,1
5002,17213,1
5002,19047,0
5003,17380,1
5003,17589,1
5003,17776,1
5003,17871,1
5003,17890,1
5003,17506,1
5003,17684,1
5003,17972,0
5003,17912,0
5003,17878,1
5003,17512,1
5003,18059,1
5003,17774,1
5003,18053,0
5003,17832,1
5003,17934,0
5003,17317,1
5004,17984,1
5004,17088,1
5004,17816,-1
5004,17699,-1
5004,16735,1
5004,16762,1
5004,17972,-1
5004,17069,1
5004,15586,1
5005,18853,1
5005,18927,1
5005,18573,1
5005,18641,0
5005,19076,1
5005,18700,1
5005,18975,1
5005,18959,1
5005,19000,1
5005,19077,1
5005,19081,1
5005,19012,1
5005,19067,1
5005,18636,1
5005,18957,1
5005,18683,1
5005,18934,1
5005,19070,1
5005,19089,1
5005,19069,1
5005,19078,1
5005,19086,1
5005,18990,1
5005,18882,1
5005,18996,1
5005,19013,0
5005,19090,0
5005,19011,1
5006,16527,1
5006,17490,1
5006,17176,1
5006,17459,0
5006,16554,1
5007,15658,1
5007,15778,1
5007,15841,1
5007,17207,1
5007,15863,1
5008,16553,1
5008,17311,-1
5008,17393,0
5008,16542,1
5008,15680,1
5008,17207,1
5008,16848,1
5008,17201,0
5008,17442,1
5009,16838,1
5009,17452,1
5009,17392,1
5009,17543,1
5009,16973,1
5009,17936,1
5009,17343,1
5009,17486,1
5009,17824,0
5010,18334,1
5010,17693,1
5010,18212,1
5010,18114,1
5010,18397,1
5010,18004,1
5010,18487,1
5010,17944,1
5010,18895,1
5010,17631,1
5010,18055,1
5010,18978,1
5010,17229,1
5010,18507,-1
5010,16924,1
5010,17891,1
5010,17795,1
5010,18875,1
5010,18551,0
5010,18703,-1
5010,18232,1
5010,19091,1
5010,17903,1
5010,18748,0
5010,18682,1
5010,17713,-1
5010,17823,1
5011,17892,1
5011,15920,1
5011,16199,1
5011,15923,1
5011,17879,1
5012,15856,1
5012,19079,-1
5012,16992,1
5012,18074,0
5012,17713,1
5013,17591,-1
5013,17247,0
5013,17490,0
5013,17612,1
5013,17533,-1
5014,18852,1
5014,17253,1
5014,19025,1
5014,18570,1
5014,18344,1
5015,16940,0
5015,18266,1
5015,18069,1
5015,15787,1
5015,16864,1
5015,15753,1
5015,16791,1
5015,17859,0
5016,16509,1
5016,16571,1
5016,16574,1
5016,16563,1
5016,16503,1
5016,16569,1
5016,16663,1
5016,17775,1
5017,18609,1
5017,18601,1
5017,18482,1
5017,18617,1
5017,16166,1
5018,17520,1
5018,17084,1
5018,17612,1
5018,17565,1
5018,17590,1
5018,17795,1
5018,17546,1
5018,16354,1
5018,18533,1
5018,17786,0
5018,16367,1
5018,17066,1
5019,15718,1
5019,17390,-1
5019,15732,1
5019,15719,1
5019,15893,1
5019,17386,-1
5020,16849,0
5020,16131,1
5020,17020,1
5020,16850,1
5020,16889,-1
5020,17740,1
5020,17636,1
5021,17959,0
5021,17962,1
5021,17953,1
5021,17949,-1
5021,18385,-1
5022,16403,1
5022,16840,1
5022,16569,1
5022,16570,1
5022,17874,1
5022,16843,1
5022,16289,1
5023,17684,1
5023,17722,1
